round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,tfp_score_type,tfp_target_layers,tfp_start_round,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,clients_before_start_round,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates,residual_total_kernels,residual_valid_kernels,residual_valid_fraction,residual_own_reset_invalid,residual_no_clean_peer_invalid
17,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,45.529998779296875,9.810372900014045,"[93, 16, 72, 75, 10, 4, 38, 71, 42, 62]","[1800049, 1801046, 1802043, 1803040, 1804037, 1805034, 1806031, 1807028, 1808025, 1809022]",32c9882c326a3283c5391d8b9bf1f28bca3f0b0e7110e3d035dd9a402ba1dc1a,9,5,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1626856,True,0,0,0,,0,0
18,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,35.709999084472656,10.426880200015148,"[36, 47, 1, 64, 57, 97, 29, 6, 67, 92]","[1900052, 1901049, 1902046, 1903043, 1904040, 1905037, 1906034, 1907031, 1908028, 1909025]",1799d2b8ebbb42025925aaa2e12b4a964c6df1f280d7816b1e79255f74185d58,6,5,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1711368,True,0,0,0,,0,0
19,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,44.220001220703125,11.716359799989732,"[48, 87, 17, 57, 22, 81, 4, 51, 94, 63]","[2000055, 2001052, 2002049, 2003046, 2004043, 2005040, 2006037, 2007034, 2008031, 2009028]",38a3c3b8af9a766b0cccbf47012eab40de45ec2be9bedb936228727d23583123,7,4,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1774752,True,0,0,0,,0,0
20,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,45.060001373291016,11.872113899997203,"[9, 17, 59, 11, 2, 95, 68, 28, 60, 14]","[2100058, 2101055, 2102052, 2103049, 2104046, 2105043, 2106040, 2107037, 2108034, 2109031]",18711ce1ba79affefda06755fcc3655af13b84372d1b823d6108fe3d26a90d9b,8,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1817008,True,0,0,0,,0,0
21,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,52.31999969482422,10.718215300003067,"[26, 25, 15, 93, 45, 54, 68, 90, 76, 10]","[2200061, 2201058, 2202055, 2203052, 2204049, 2205046, 2206043, 2207040, 2208037, 2209034]",b2d544f11c4c0e9e218a442dd5736517aba0e776497f592f1e29e278370ccacd,9,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1838136,True,0,0,0,,0,0
22,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,56.310001373291016,10.082944999972824,"[84, 74, 93, 1, 48, 44, 29, 26, 94, 75]","[2300064, 2301061, 2302058, 2303055, 2304052, 2305049, 2306046, 2307043, 2308040, 2309037]",4a42252c01ff8a668303c4684b039588af7a1a3db5def862a2ab07f38f1cf84b,10,8,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1838136,True,0,0,0,,0,0
23,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,49.59000015258789,9.90610269998433,"[71, 58, 50, 22, 59, 84, 10, 70, 43, 67]","[2400067, 2401064, 2402061, 2403058, 2404055, 2405052, 2406049, 2407046, 2408043, 2409040]",d399e4faad784888d02ca559e41a0833e071fc5d1668b43e4c938de32fd546c6,9,8,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1859264,True,0,0,0,,0,0
24,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,51.36000061035156,13.344346900004894,"[70, 54, 33, 75, 31, 58, 17, 6, 3, 51]","[2500070, 2501067, 2502064, 2503061, 2504058, 2505055, 2506052, 2507049, 2508046, 2509043]",d6fed7d28826e74c75d64c99b79fe17dd4732a25202bc4f80b5d9f023d916a16,9,8,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1880392,True,0,0,0,,0,0
25,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,55.150001525878906,11.18638140000985,"[42, 87, 33, 36, 30, 84, 78, 98, 71, 75]","[2600073, 2601070, 2602067, 2603064, 2604061, 2605058, 2606055, 2607052, 2608049, 2609046]",e98fe0b68ce1108c5c9fb30c0f665bd48a492c8a2fbd9caf7efabfad3e32a041,9,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1901520,True,0,0,0,,0,0
26,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,51.04999923706055,10.46989089998533,"[41, 47, 34, 10, 51, 11, 50, 16, 86, 64]","[2700076, 2701073, 2702070, 2703067, 2704064, 2705061, 2706058, 2707055, 2708052, 2709049]",ae0ce974f2410426cacebe2a79574c0aa4be1f9ac02fdc86a5f10e4b467795a5,9,8,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1922648,True,0,0,0,,0,0
27,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,51.61000061035156,11.894136099988827,"[58, 82, 63, 50, 98, 84, 4, 46, 65, 88]","[2800079, 2801076, 2802073, 2803070, 2804067, 2805064, 2806061, 2807058, 2808055, 2809052]",278d809bda834a764e535ba55f464803e3afa19876a4d671076928cb578165d0,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1922648,True,0,0,0,,0,0
28,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,51.5,8.95618770000874,"[99, 88, 69, 16, 46, 29, 90, 91, 4, 45]","[2900082, 2901079, 2902076, 2903073, 2904070, 2905067, 2906064, 2907061, 2908058, 2909055]",63cb20c1f8ca2140ce3da9e6311939337fd68a42b3bb199d9f4e20ab0fb3ac7f,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1922648,True,0,0,0,,0,0
29,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,47.15999984741211,12.62898259999929,"[80, 73, 28, 34, 1, 10, 13, 65, 5, 49]","[3000085, 3001082, 3002079, 3003076, 3004073, 3005070, 3006067, 3007064, 3008061, 3009058]",0b1e32b4eca58a1bbaaf9b362f8129a90810ab83b0b404dd8281395abea30eef,9,5,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1943776,True,0,0,0,,0,0
30,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,56.86000061035156,10.342052699998021,"[62, 41, 74, 11, 99, 8, 75, 26, 81, 85]","[3100088, 3101085, 3102082, 3103079, 3104076, 3105073, 3106070, 3107067, 3108064, 3109061]",698df8206ea7b9aa2a1d0f9e16bf9c9ad8c3d94132d294bb1dbc7c19961a2fb1,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1943776,True,0,0,0,,0,0
31,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,57.20000076293945,8.564790500007803,"[96, 81, 77, 83, 14, 50, 13, 67, 53, 91]","[3200091, 3201088, 3202085, 3203082, 3204079, 3205076, 3206073, 3207070, 3208067, 3209064]",041f461ee7a6a0e9880c0f8f16055b4218054cec85032e234142240362dd44d6,8,5,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,1986032,True,0,0,0,,0,0
32,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,57.790000915527344,12.099028700002236,"[40, 73, 70, 3, 6, 94, 1, 25, 20, 10]","[3300094, 3301091, 3302088, 3303085, 3304082, 3305079, 3306076, 3307073, 3308070, 3309067]",1be4ac320530c79e2ecb7f7bda6213ff5825f1b4ac43b215cdf9743a1f4bff98,9,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2007160,True,0,0,0,,0,0
33,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,56.36000061035156,11.483772000006866,"[45, 16, 51, 88, 17, 78, 36, 44, 21, 62]","[3400097, 3401094, 3402091, 3403088, 3404085, 3405082, 3406079, 3407076, 3408073, 3409070]",2212bee3e7f00e172d34461831e3cbde0089841f35249c8438ef7f7234df0186,9,8,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
34,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,66.2300033569336,8.574340499995742,"[92, 43, 97, 61, 58, 67, 1, 98, 30, 75]","[3500100, 3501097, 3502094, 3503091, 3504088, 3505085, 3506082, 3507079, 3508076, 3509073]",f4fd6cea7db8de192b25f1fa4eec1dca1c241878ed2f98c2564efa57818520b1,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
35,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,55.4900016784668,11.045616999996128,"[31, 89, 17, 66, 92, 23, 96, 9, 35, 20]","[3600103, 3601100, 3602097, 3603094, 3604091, 3605088, 3606085, 3607082, 3608079, 3609076]",8a8abf4582d937e3fa02adda914ac03d8893d6ee7c707549b87a621ae6f428ae,10,4,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
36,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,53.540000915527344,14.170787999988534,"[72, 68, 65, 28, 23, 85, 16, 60, 73, 78]","[3700106, 3701103, 3702100, 3703097, 3704094, 3705091, 3706088, 3707085, 3708082, 3709079]",45fe513856c9de8d515df16532fefe0b161ca285457e457b50507c1c00814a5a,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
37,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,61.36000061035156,10.941038600023603,"[66, 49, 62, 9, 84, 68, 74, 3, 44, 71]","[3800109, 3801106, 3802103, 3803100, 3804097, 3805094, 3806091, 3807088, 3808085, 3809082]",56ba993dadbffa65e7e4d3fde1210f8a82c5d4dd1f3614de90bbbbe341cd6677,10,9,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
38,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,57.97999954223633,8.905424700002186,"[50, 73, 27, 38, 8, 53, 21, 14, 28, 64]","[3900112, 3901109, 3902106, 3903103, 3904100, 3905097, 3906094, 3907091, 3908088, 3909085]",cdbfb9e34da2236815af03d5b993498b4d1a70e26454809f0adfde4489f084f6,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
39,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,59.81999969482422,10.587848899973324,"[48, 87, 40, 59, 3, 10, 75, 35, 49, 89]","[4000115, 4001112, 4002109, 4003106, 4004103, 4005100, 4006097, 4007094, 4008091, 4009088]",2a0489e949b2c1b10b3b51df4f1718bf2f84be8532e041b40f53279e51070ba2,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
40,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,65.27999877929688,10.029727999994066,"[83, 93, 34, 60, 90, 45, 42, 41, 91, 36]","[4100118, 4101115, 4102112, 4103109, 4104106, 4105103, 4106100, 4107097, 4108094, 4109091]",c49595381a88911ea853fcaa80ae50010c208b65d62acec6a38ff97d26c7f7ee,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
41,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,67.66999816894531,10.331430400023237,"[75, 52, 20, 80, 90, 93, 4, 51, 13, 98]","[4200121, 4201118, 4202115, 4203112, 4204109, 4205106, 4206103, 4207100, 4208097, 4209094]",48ada7c01d8faee6a6497016fee0cdf51face997e6a127458f7a9f0886414ea4,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
42,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,57.77000045776367,11.341667500004405,"[98, 79, 17, 10, 3, 12, 29, 26, 54, 58]","[4300124, 4301121, 4302118, 4303115, 4304112, 4305109, 4306106, 4307103, 4308100, 4309097]",41d0dd0f5e5169ccd7d9a9b4302110a8621d61dde0fa380f14991eb7614602ca,10,5,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2028288,True,0,0,0,,0,0
43,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,62.060001373291016,12.213307800004259,"[32, 15, 47, 9, 7, 16, 24, 57, 71, 28]","[4400127, 4401124, 4402121, 4403118, 4404115, 4405112, 4406109, 4407106, 4408103, 4409100]",5a9cd09c9df050e1027d0f6c8cfc782899eb76276b5fa82f3f8696334d05f14a,9,4,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2049416,True,0,0,0,,0,0
44,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,63.189998626708984,9.999271699984092,"[76, 67, 81, 35, 44, 49, 32, 99, 69, 51]","[4500130, 4501127, 4502124, 4503121, 4504118, 4505115, 4506112, 4507109, 4508106, 4509103]",4bba0b341781a4fbb0197081bc1932671f2b7cfc5b7b79908afde450d5b0f525,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2049416,True,0,0,0,,0,0
45,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,55.09000015258789,9.894398700009333,"[42, 4, 95, 71, 84, 22, 61, 5, 10, 28]","[4600133, 4601130, 4602127, 4603124, 4604121, 4605118, 4606115, 4607112, 4608109, 4609106]",a1f3c8f9a001608919163a5b259013cbd313af66cd3e3c12bcbfe33ac9930f9a,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2049416,True,0,0,0,,0,0
46,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,66.11000061035156,11.546768500003964,"[61, 52, 80, 26, 37, 44, 85, 1, 99, 55]","[4700136, 4701133, 4702130, 4703127, 4704124, 4705121, 4706118, 4707115, 4708112, 4709109]",86ca07e8f5c43b52257601ee4ac12df0227f41bfac2710066fa8c9a29b0409be,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2049416,True,0,0,0,,0,0
47,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,61.189998626708984,10.061535300017567,"[23, 10, 75, 28, 19, 22, 43, 13, 98, 85]","[4800139, 4801136, 4802133, 4803130, 4804127, 4805124, 4806121, 4807118, 4808115, 4809112]",05a1a5be7b97d084b603534e88f2c109387a1fa625e61a01c5c4b9d6ce16d950,9,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2070544,True,0,0,0,,0,0
48,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,61.599998474121094,9.038666100008413,"[18, 1, 96, 63, 59, 71, 88, 39, 97, 68]","[4900142, 4901139, 4902136, 4903133, 4904130, 4905127, 4906124, 4907121, 4908118, 4909115]",df87dc8b6ca256eeb6caf2ad47e4d97dc42e389fc37c839d80c1ca6c1cda6099,8,3,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
49,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,59.5099983215332,12.981232300022384,"[44, 11, 93, 47, 54, 9, 81, 94, 45, 65]","[5000145, 5001142, 5002139, 5003136, 5004133, 5005130, 5006127, 5007124, 5008121, 5009118]",ce52d807ab6d33c01c589aebe2c61a722b7a11a6e5af6c577df3af9403bfc290,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
50,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,62.38999938964844,9.133500800002366,"[48, 43, 51, 76, 99, 39, 38, 73, 89, 80]","[5100148, 5101145, 5102142, 5103139, 5104136, 5105133, 5106130, 5107127, 5108124, 5109121]",6db1c3d35808857d3d6d6de97d003bcafd0320e55a87b864dd1acb2dfd274cad,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
51,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,56.099998474121094,11.31614839998656,"[34, 16, 99, 17, 62, 58, 96, 29, 90, 30]","[5200151, 5201148, 5202145, 5203142, 5204139, 5205136, 5206133, 5207130, 5208127, 5209124]",cb24458f9ca27534e8303ed6963a9da047a136119a1284c54f352540d3d316ab,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
52,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,66.94999694824219,9.516325000004144,"[8, 59, 78, 95, 25, 35, 99, 86, 54, 64]","[5300154, 5301151, 5302148, 5303145, 5304142, 5305139, 5306136, 5307133, 5308130, 5309127]",25fff03acb1f79802df5a2a4e4292fcac98c6ef766588668a57a66e15364aac5,10,5,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
53,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,60.72999954223633,11.732789300003788,"[87, 42, 55, 74, 37, 10, 26, 23, 57, 62]","[5400157, 5401154, 5402151, 5403148, 5404145, 5405142, 5406139, 5407136, 5408133, 5409130]",d994065182a7844f95f8088a92805c9a658fe0254bf2acf76fb38b59d78f8de4,10,8,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
54,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,51.72999954223633,8.766778499993961,"[84, 2, 76, 48, 68, 40, 92, 8, 42, 46]","[5500160, 5501157, 5502154, 5503151, 5504148, 5505145, 5506142, 5507139, 5508136, 5509133]",3a78976a074ae83fadea238e25921d45a4ff4793b79f3ede7853b98b17bb6553,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
55,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,67.12000274658203,11.552346499986015,"[91, 70, 16, 58, 10, 35, 31, 86, 62, 54]","[5600163, 5601160, 5602157, 5603154, 5604151, 5605148, 5606145, 5607142, 5608139, 5609136]",a0b905a6c5e703bb5990527f3e5934849fb14c1b05603ec297eed4488febb4b9,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
56,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,65.16000366210938,11.582324599992717,"[32, 41, 20, 75, 69, 62, 74, 38, 80, 58]","[5700166, 5701163, 5702160, 5703157, 5704154, 5705151, 5706148, 5707145, 5708142, 5709139]",787d1ba923c5a57fafd3fb177737a6449a5c5e075b477af187386cc2d9b54d56,10,6,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
57,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,56.97999954223633,9.492901099991286,"[89, 0, 84, 16, 97, 67, 41, 38, 59, 60]","[5800169, 5801166, 5802163, 5803160, 5804157, 5805154, 5806151, 5807148, 5808145, 5809142]",21a3543c41f6cc31b21789355cd7280fa2e0b4b304a99d8b8d0454f7dea450c7,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
58,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,53.369998931884766,9.510311999998521,"[59, 21, 34, 35, 95, 41, 9, 12, 47, 42]","[5900172, 5901169, 5902166, 5903163, 5904160, 5905157, 5906154, 5907151, 5908148, 5909145]",c19d33980a3103e29e34c77ff4cd84c64a1ac2bd9d03ef88b2646ee1bd4a097e,10,8,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
59,TargetedFedPhoenix,1,0.125,10,update_norm,all,151,61.20000076293945,11.655294800002594,"[88, 78, 75, 43, 57, 63, 34, 79, 17, 93]","[6000175, 6001172, 6002169, 6003166, 6004163, 6005160, 6006157, 6007154, 6008151, 6009148]",ccf215cffd65a5d95ad1f493229af756bb2a21eb3d45176075d94652aabe17bb,10,7,0,0,0,0,0,0,10,660,0,660,0.0,0,0.0,0,,2112800,True,0,0,0,,0,0
